ID	tweet	label
kr_train_02312	Harelimana jean Claude aka Kamoso wakiniraga  bitarenze kuwa mbere arasinya muri   Rwanda the Heart of Africa	neutral
kr_train_02313	Match Day Mukanya mwitegure kwakira fire muri Champions League Tubonane kuri Youtube Channel ya True Sportline	neutral
kr_train_02314	mwaramutse kicukiro niboye ko tumaze ibyumweru 2 ntamazi mwadufasha kuko bitangiye guteza umwanda murakoze	neutral
kr_train_02315	Kuri uyu wa 5  NyabugogoCell Hizihijwe Umunsi w Abafite Ubumuga intego yagiraga iti imiyiborereidaheza uburezibudaheza	neutral
kr_train_02316	GAHUNDA YO GUFOTORA ABANYARWANDA BAFATA INDANGAMUNTU BWA MBERE MURI KIGALI	neutral
kr_train_02317	Musobanurire ko washyizeho ifoto yinyana yariwe nigisimba igaragaza ibikomere namaraso kandi amafoto nkayo Twitter itakiyihanganira Wasanga atabizi	neutral
kr_train_02318	Iyo yo ni cold war cyakoze ndatera agatebe nyifane	neutral
kr_train_02319	iyo mubwiye kugura abonnement mukamubwirako areba full bouquet channel ya 433 ntago ibareba nizindi umuntu atarondora	neutral
kr_train_02320	Nabahaye numero kuri DM mbaha na map hano ndacyategereje ndebe Kuko nyuma yo kubaha numero nta yindi reaction yabaye	neutral
kr_train_02321	Umva mbese yabuzwa niki kubikora Umugore ni we wandikiwe guteka se Indangagaciro ni iki kuri wowe	neutral
kr_train_02322	Inyuma yo kumusigiti wo mubyahi Wihuse ark witwaze agakeka byibuze	neutral
kr_train_02323	Ko yarahagaze nkuririmba indirimbo yigihugu nayahe makipe yaragiye gukina	neutral
kr_train_02324	IKINAMICO Nta Shema Ridashamitse Igice cya 1 Ni kuri uyu wa kabiri saa 2045 kuri	neutral
kr_train_02325	Nabaminisitiri bava mu Banyarwanda Minisitiri wIntebe avuga kuri  ukurikiranweho icyaha cyo kwakira indonke	neutral
kr_train_02326	Wibukeko na real Twayirazwe nabasogokuru	neutral
kr_train_02327	Itangazo Dukeneye umuntu ufite ubumenyi bwo guhanagura no gufura imyenda Azi gukoresha za machine zikoreshwa RwOT If interested Email ddeditadamscom	neutral
kr_train_02328	Itari Yuda ariko yo kuri Youtube	neutral
kr_train_02329	Kumwe  aba ashatse kuva kuri nguvu ajya kuri Jameson na jack Daniel cg Ballantine	neutral
kr_train_02330	Kuki utegereza c kdi bigaragara ko bitazakunda	neutral
kr_train_02331	Kumunsi wo kucyumweru nkuyu munsi mu kwezi kwa Nzeri umwaka ushize nibwo Nyakubahwa Perezida Kagame yari yatanze ikiganiro	neutral
kr_train_02332	Imyaka 21 mugihe afite ubushobozi bwo gutunga umuryango we	neutral
kr_train_02333	Uyu munsi saa 15h00 kuri MagicFM 907 ya  Urubyiruko mu guhangana ningengabitekerezo ya Jenoside ikorerwa ku mbuga nkoranyambaga Kwibuka28 Youth Rwanda	neutral
kr_train_02334	Abahe bana se ubwo	neutral
kr_train_02335	Abategetsi ba RdCongo bavuze ko barebye neza Nyamulagira itarutse ahubwo ari abatwikaga amakaraRDCongo	neutral
kr_train_02336	Ohereza kandi wakire amafaranga ukoreshe Western Union ku ishami rya Copedu Plc rikwegereye	neutral
kr_train_02337	Icyonzicyo Alsenal izaza muri top four niyo byasaba kugeza kumunsi wanyuma wa shampiyona	neutral
kr_train_02338	Cercueil roulant ni danger	neutral
kr_train_02339	Hari abantu bashobora gukorera ibigo 7 bitandukanye mu myaka ibiri cyane cyane muri Media houses	neutral
kr_train_02340	Ariko numvise basesengura ngo Suluhu afite political caliber nto twizere ko iyi myaka isigaye azayihambiraho ntihabe icyuho mu miyoborere	neutral
kr_train_02341	Bakina bya Gicuti France 50 SouthAfrica Ubwo imyiteguro yigikombe cyIsi tukaba tuyigeze kure mwa bantu mwe	neutral
kr_train_02342	AMABWIRIZA AGENGA IMIHANGO YUBUKWE NIBIRORI BIBERA MU NGO MU RWEGO RWO KURWANYA COVID19	neutral
kr_train_02343	Muri gahunda ya operationcovidfree  mu  bakomeje Ubukangurambaga hashyirwaho ibyapa bigaragaza ubutumwa bwo kwirinda COVID19 NoMaskNoService NoMoMoPayNoService	neutral
kr_train_02344	Ayiwee uyu muyaga niyimvura ko bimeze nabi koko ntawampa lift	neutral
kr_train_02345	ISANDUKU YISEZERANO mbese iracyariho iherereye he Ubu Ubuzima yabayemo Kugeza uyu munsiByose	neutral
kr_train_02346	Ubukwe umukobwa tugiye kubana nindi mihango yose ngiyo gahunda Nciye impaka kubabimbaza mwese Mbahaye rugali	neutral
kr_train_02347	oya ni uko uyu munsi hiriwr isindwe ryumuceri	neutral
kr_train_02348	Kuko byakozwe muri US duhite tubifata nkibikwiye	neutral
kr_train_02349	Ubwo tuzajya twikoreshereza gakondo dore nubundi urukingo ruri kutugeraho gake gake	neutral
kr_train_02350	nonese ibyuma bibikora biri installed muri Arena	neutral
kr_train_02351	Sinari kurizwa nuko ntatwaye Guma Guma Nari kurizwa nuko abanjye batakindi inyuma  Super Kemo kemotherapy	neutral
kr_train_02352	Ni umutwe nkuko ubibona uriho umusatsi usokoje buriya buryo	neutral
kr_train_02353	Ladies ese kuki mukunda gutura ibibazo byanyu abasore kuruta abakobwa bagenzi banyu Nuko aribo bagira umutima mwiza	neutral
kr_train_02354	Uko byagenda kose niwowe ubworwa cyeretse niba ushaka ko abanza kuyagusaba wowe	neutral
kr_train_02355	Uyu munsi mu Tugali twose tugize  urubyiruko ruri mu biruhuko rwahawe ibiganiro muri gahunda ya operationmumizi	neutral
kr_train_02356	Mwaramutse neza Reka mbibutse uko amatsinda ahagaze nyuma yumunsi wa mbere Ikindi nizere ko abaterekaho imitungo mutahombye	neutral
kr_train_02357	Gahunda yuko abakinnyi bakina hanze bazagenda basanga  mu mwiherero RwOT	neutral
kr_train_02358	Mwaramutse neza ikaze mu kiganiro GospelMagazine gitambuka kuri  buri cyumweru 07h3008h30 Ingingo yuyu munsi Umuntu Ukenewe Umunyakuri Turakira ibitekerezo byanyu 0786 455 341	neutral
kr_train_02359	Ese wowe nuwo mwashakanyeumugore cg umugabo mwahitamo ko babatwitira umwana surrogate              RwOT surrogacy	neutral
kr_train_02360	Nyamara twemere ko  ari mukuri rwose  habamo amacenga menshii	neutral
kr_train_02361	Ese bavandimwe mebwe abamotari iyobabatwaye muraganira mukumva ibyo bavuga ngewe ndikiriza gs arko simbanumva ibyo ba mbwira	neutral
kr_train_02362	Umuyobozi wa Umubyeyiinitiative Mme  yasobanuriye abafashamyumvire uko bazajya batangira amakuru ku gihe ndetse nimirongo ya Telephone bazajya bahamagara	neutral
kr_train_02363	Wowe nzaguhuza na  dore muregeranye Ariko uzabanza ungurire akaraya gatwite	neutral
kr_train_02364	Ndayibuka cyane Najyaga nyirebera muri telephone yamatouche nari mfite kera muri za 2012	neutral
kr_train_02365	Iyimvura ni ngande peee yari yarabuze ahinyura kbr umupaka warufunze mbega imbeho	neutral
kr_train_02366	Biba byiza cyane iyo umubwiye ngo agufashe guteka ariko akaba ari wowe uyoboye	neutral
kr_train_02367	Ubundi abamotari ni abana beza ariko ikibazo cyabo ni kimwe IYO UMUTEZE ABA YIHUTA KUKURUSHA WOWE UMUTEZE	neutral
kr_train_02368	Hhhh ayo hejuru ashiga ayo hasi hashize nkisaha	neutral
kr_train_02369	Iyaba Ari itegeko nagereza yari kugufunga	neutral
kr_train_02370	Ariko procedure yo gutanga ubutabera ihera mu Bugenzacyaha igakomereza mu Bushinjacyaha imyanzuro igafatwa nUrukiko nyuma yiburanisha	neutral
kr_train_02371	Oya mu Rwanda bavuga bikini wajya kureba ukikanga	neutral
kr_train_02372	Wowe se ubifata gute sis Reka twiganirire mu kivandimwe	neutral
kr_train_02373	Mwaramutse mushi wa Mose we i Kanani urimo kuhareba ukanahakoraho ikibazo nibaza uzagerayo ayo makuru uyasesengure	neutral
kr_train_02374	Uwaje amushakaijuru rye ni ikuzimu Hari abo ikuzimu ibera ijuru Nuko namwumvise	neutral
kr_train_02375	Ibyo nibyo bita uburinganire dukeneye muri society yacu gsa uwiyita sylvie ibitekerezo bye biri gusenya ingo zejo bundi	neutral
kr_train_02376	Umwe mumiti yokugabanya kurakara ubusa nukureka isabune ya gifura	neutral
kr_train_02377	Aya magambo ankoze ahantu wanjye iziho Mpise numva uko bikubabaje ark wanjye nta mutima mubi I swear	neutral
kr_train_02378	Banatuye i Rwanda  se Ibintu birimo Vodka ariko nawe urabyumva Kongeraho gutwika no kwimanukira	neutral
kr_train_02379	Uwo yita Papa si we ukenewe hakenewe umubyeyi uzakora inshingano za kibyeyi	neutral
kr_train_02380	Sinshaka kuvumba izo nengewe kandi sinshaka kwicarira umutogoto winkono ndashaka kwicarira ijambo rya nyirayo	neutral
kr_train_02381	Uvuze neza sis Ntibikabe ko umuntu ateza cyamunara ukuri abona agasingira ikinyoma agakubita aho	neutral
kr_train_02382	Abazaba bahagurukiye mu mujyi rwagati bashobora gukoresha umuhanda wa Onatracom  Gereza  Muhima  Nyabugogo  Poid Lourd  Kanogo Rwandex	neutral
kr_train_02383	Why not Si abana babo Yamukikira cg agateka Ntabwo bireba umugore gusa	neutral
kr_train_02384	Bdw nibyiz bruh gsa uzibuke kurya ifoto  kugirang tubike ibimenyetso apan iyo wikoreye ndabiz nukina	neutral
kr_train_02385	Ahubwo Mudukurikiranire niyo ngo umwana ntabwo aruwa filimbi ngaho da kabaye	neutral
kr_train_02386	Kino gihingwa ngandura bukungu nizereko baba Rasta bagiye kugihinga kubwinshi bakava mu kuririmba rege itagitwika	neutral
kr_train_02387	Njya nyabugogo urebe mugastata maze ukurikire urimuhanda mpaka nuwuvemo ubwo ibizakurikiraho nyuma simbizi	neutral
kr_train_02388	Wasanga ari kwakundi bahorana aba clients benshi kbsa hahora umurongo gusa nahubundi nineza especially with their Eazzy banking app	neutral
kr_train_02389	Huye mwagerageza mukareba ikibazo cya Camera kuko ziri kwangiza amaso Brovo kuri  bwabikose neza	neutral
kr_train_02390	Eka genda Kubera iki	neutral
kr_train_02391	Hhhhh Bazayumva nabatarayumva ko ari quipe not agakipe	neutral
kr_train_02392	Ibyananiye umukinnyi uhenze kurusha abandi ku Isi  abakobwa nabagore barabishoboye Bashyiraho iherezo ku myaka 14 yarishize	neutral
kr_train_02393	Ariko se wa mugani ko twazibagiwe kdi ho niyo byanze bafata agakaramu bakandika	neutral
kr_train_02394	Si ngombwa iyo yose itegeko rivuga iri munsi yiyo	neutral
kr_train_02395	Harya reka nkubaze  Murizi ndirimbo zasohotse uyu mwaka ko ntumvamo iya Bruce melody mbwira niyihe INANA NDARURA  JOJO  NO  JOLI  KUCYARO Mbabarira umbwire njye byanshanze	neutral
kr_train_02396	Had ibintu uba wumva birenze ubwonko bwa Muntu	neutral
kr_train_02397	Ese koko abana nabarezi bafite ubushobozi bwo gukoresha ikoranabuhanga muburezi	neutral
kr_train_02398	Sigaho sigaho udatuma niruka ni bansobanurire ababizi njye narinziko ari nka 18 none wongeyeho 10 yose	neutral
kr_train_02399	Tuvuga nyina aho kuvuga mama we Ariko message irumvikana neza ntabyacitse	neutral
kr_train_02400	Mani  niba nganiriye nabi mumbabarire gusa narinz ko ari bragging ntimubigire serious	neutral
kr_train_02401	Baraberewe sana kereka babandi bareba inka babura icyo bayinenga bakavugango dore icyogicebe cyayo	neutral
kr_train_02402	Umpe ibyo nshyira umwana wacu nyabuna Aka gahungu ninzara cherie mba nkuroga	neutral
kr_train_02403	Ariko birumvikana niba barirutse hagufi bagomba no gufata amafaranga make Nonese uragirango mbahemberwe Aho batirutse	neutral
kr_train_02404	Ingabo zu Rwanda niza Mozambique zabohoje Umujyi wa Mocmboa da Praia	positive
kr_train_02405	Byiza cyane mama nkunda abato bafite u Rwanda ku mutima Gushima ukiriho bikaba ubupfura Mutashye	positive
kr_train_02406	Ntanakimwe rwose Ni sawa cyane ahubwo	positive
kr_train_02407	Afite amahirwe yo kuba abasha kwerekana anarangamutima ye Urwo rugerero uvuga azarugeraho ari strong mu mutwe kurusha uko ubitekereza	positive
kr_train_02408	My fellow tweeps mureke dushyire ibuye fatizo mugu following aba tweep bakomeje kuturyoshya     Ababo banakora follow back 100 Twagiye	positive
kr_train_02409	Ndayakeneye ngo nyakoreshe umushinga kuko ndumva nshaka kugura ingurube nkayorora yambera igishoro gifatika 0783863865	positive
kr_train_02410	Umunsi mwiza wo kwibohora friend Gus nyine mugire ibyo mwibohora bisa naho byababase nibyabaye kalande Niko kwibohora kwiza	positive
kr_train_02411	Rata ibyo uvuze ni ukuri ahubwo waretse match itaha tukazayirebera hamwe rwose binkorere pee	positive
kr_train_02412	Ooooh I like this  nukuri kuko n ilambo riravuga ngo genda uko imbaraga zawe zingana Nidushyirahamwe tuzagera kuribyinshi	positive
kr_train_02413	ufite agasupani cyangwa agatournevis nta ribi wakazana	positive
kr_train_02414	Abaturage ba Rulindo mufite amahirwe menshi cyane yo kugira umuntu nka Christian	positive
kr_train_02415	Yegera abantu bose bagahabwa ijambo abayobozi nabayoborwa tukajya inama Radio nziza Radio Rwanda radio yacu radio yawe hafi yawe RBAHafiYawe Amahumbezi	positive
kr_train_02416	Abafana ba Fulham basazwe nibyishimo nyuma yokugaruka macyambere           Respect kuri Scott Pecker	positive
kr_train_02417	Reka tube twisekera hamwe na  na mugenzi we	positive
kr_train_02418	Urumuri rw u Rwanda no urwange nawe  urumuri rwubuzima Kurwanya ingengabitekerezo ya genoside nirwo rumuri rukenewe Never again Kwibuka28	positive
kr_train_02419	Niyo abashyitsi bawe baba arabanyamahanga turabatekera just dial 0787056673 for the best catering service	positive
kr_train_02420	Hey Wibuke gusenga uyu munsi  Be blessed  chozo faustin	positive
kr_train_02421	Niko kuri pe Iyi ni inama yumunsi kbs Thank you for it	positive
kr_train_02422	Police turayishimira imbaraga ubushishozi ikoresha mugufata abakekwaho ubujura mukomereze aho	positive
kr_train_02423	Njye Ibi ndabibona nko kwitanga no kwitangira Equipe Bamubwiye gufata aba attaquants anarenzaho no kubacurika Maguire yubahwe	positive
kr_train_02424	Ark gutekereza kugera kuri success unyuze munzira mbi n ubutindi N ubikora gutyo uzapfa utabonye ibitotsi niba uri muzima	positive
kr_train_02425	Kimisagara imvura iragwa ivanze numuyaga  mwarakoze kuduteguza ko izagwa  Kimisagara Kigali	positive
kr_train_02426	Turaje turaje mu menye ko Umurongo wa 4G ari Umurongo mwiza kdi wihuta	positive
kr_train_02427	Nibyiza cyane nibakore iyo bwabaga ubundi reyonsport amakipe iyabagagurire kurukoma Ni David ndabumvira hano murera mwiko ahitwa sunzu	positive
kr_train_02428	Leta yUrwanda numubyeyi kbs Itabaye abantu baribaraye batageze aho baba muri kigali	positive
kr_train_02429	Best photographer I surrender cyokozi uri hejuru cyaneubwo bumenyi uzabuhe nabari hasi yawe courage	positive
kr_train_02430	Njye numva ubundi umuhanzi uri kubikora neza ari ruti Jol	positive
kr_train_02431	Oya sha akazi kaza nyuma yo kwishima	positive
kr_train_02432	Na none bicaye bakemeranya ko umugore afata izo nshingano ntacyo bitwaye	positive
kr_train_02433	Umugisha wumubyeyi Humura brother Ariko nyine bucura ahora ari bucura	positive
kr_train_02434	Kubufatanye na   aho abaturage bahisemo kubaka ibiraro amatungo azabamo biturutse mumbaraga zabo bwite	positive
kr_train_02435	Respect kuri woe kbsa iyi photo iryoheye ijisho	positive
kr_train_02436	Akoresha Ubwenge ngo abone amafaranga yo guhaha	positive
kr_train_02437	Ntugasambane 28 Jyeweho ndababwira yuko umuntu wese ureba umugore akamwifuza aba amaze gusambana na we mu mutima we Matayo 52128	positive
kr_train_02438	Hahahahh reka nicecekere sinjya ntukana gsa ubanza baba batarimo 2 hhhhh	positive
kr_train_02439	Ni byiza cyane gukangurira urubyiruko kwirinda ubwandu bushya	positive
kr_train_02440	Iyo arira byo kwishima a va nakumva nishimye  ariko arize byo kubabara agahinda byambabaza cyaneeee	positive
kr_train_02441	Imana yo mu ijuru ibiteho Mwe mweseMbifurije umunsi wamahoro aturuka kuri NyagasaniMuhahe muronke mwa mfura mwe	positive
kr_train_02442	Ikibazo cyingendo mu mujyi wa Kigali  Ubwo ihageze ndizera rwose kiraza gukemuka ku rugero rwo hejuru Mwakoze cyane VolcanoLtd	positive
kr_train_02443	Nta muryango ubura inkomamashyi	positive
kr_train_02444	Erega abantu bose sibumva vuba ariko gakegake bagenda babimenya humura	positive
kr_train_02445	Amahirwe Masa Ku Ikipe yacu  Reka tubadwingeeeeeeee sasa Match iri kunyura kuri Canal Plus Sport TotalCHAN2020  MARRWA	positive
kr_train_02446	Bose ni Sawa  Ariko Sarina numuhanga cyane  ibitego 2 byavuye kuri bench	positive
kr_train_02447	Mwifurije ibyiza byose kuko nawe ni Ibyiza kuri benshi Imana yi Rwanda ihorane nawe	positive
kr_train_02448	Turashima buri muntu wese ugira uruhare mwiterambere ryimideli mu Rwanda kandi byumwihariko abanyamakuru leta nabandi bafatanyabikorwa benshi gushimafriday	positive
kr_train_02449	Kwibuka28 URUMURI RUTAZIMA ARIRWO RUMURI RWUBUZIMA NTITUZATUMA RUZIMA TURIBUKATWIYUBAKA	positive
kr_train_02450	Kwibuka27 Patycope   na  biyamye abapfobya Jenoside yakorewe Abatutsi	positive
kr_train_02451	Pole man Haguma ubuzima uzabona ibindi	positive
kr_train_02452	Zaburi 3456 5Nashatse Uwiteka aransubizaAnkiza ubwoba nari mfite bwose 6Bamurebyeho bavirwa numucyoMu maso habo ntihazagira ipfunwe iteka Mugire umunsi mwiza	positive
kr_train_02453	Yiii naho ubundi ni wowe kbs	positive
kr_train_02454	KWINJIRA NAHA NDAGUTUMIYE MU MUSENGESHO ADASANZWE ngwino tubane 1300 TWUMVE BUHAMYA Tumira MWENESO Imana iguhe umugisha Ndagukunda	positive
kr_train_02455	Fata umwana wese nkuwawe	positive
kr_train_02456	Gusinda ni sawa cyane biryoha kubi Uba wumva uri powerful confidence uba ufite yo sinshaka kuyivugaho	positive
kr_train_02457	Oya   rwose dufashe  hari inama yatanze ku bintu bya Bitcoin kandi turayizera nkurwego rurebera kandi rukanarinda ubukungu bwabanyarwanda	positive
kr_train_02458	Yh 94 Nkwiriye gukora imirimo yuwantumye hakiri ku manywa bugiye kwira ni igihe umuntu atakibasha gukora	positive
kr_train_02459	U Rwanda ninkawe rukeneyekwitura uwakugiriye neza ni ingenzi mubuzima Komeza ujye mbere Mwenimanakdi Imana yi  ikomeze kukwitura WeForKagame2024	positive
kr_train_02460	Mubwire afate inkoni agendana akubite gatatu ku rutare Arabona umugezi	positive
kr_train_02461	Iwabo wibyiza nabeza Ngwino tukurinde imbeho tukwambika imyenda myiza ikozwe mu budodo MadeInRwanda RwOT	positive
kr_train_02462	Warirahiye ko ntazicwa numwuma kuzafukura Iriba mubutayu kdi uzacogoza induru zabanyamwaga ugategura imitego imbuza kugeraho SIMPAGARARA	positive
kr_train_02463	Cyaze Bro wowe uzi igisobanuro cyo kuba influencer kbs  I cant miss	positive
kr_train_02464	AbanyaRwanda twifitemo ubushobozi AbanyaRwanda twifitemo ubushishozi AbanyaRwanda dufite ubuyobozi butanga amahirwe angana kuri bose Igisigaye nukubishyira hamwe tukabikoresha LongLiveRwanda	positive
kr_train_02465	Urakoze cyane nawe ugire umunsi mwiza uwiteka aguhozeho uburinzi bwe	positive
kr_train_02466	Mu Mana biremera wanjye ngaho niba utari umupagani Shima Imana Kandi utagenda utagize icyo uvuga urakoze nyagasani amen	positive
kr_train_02467	Ubwenge nubwo kubasha kwitunga kwigurira ibyo kurya no kwambara	positive
kr_train_02468	DUTABARE Twese uyu mubyeyi Jeanne 0788673956 murakoze	positive
kr_train_02469	RwOT Waha iki  yashyizeho gahunda nziza kandi ihamye yo kuvurira ubuntu abarwayi bumwijima hepatitis c	positive
kr_train_02470	Mutumiwe muri Siporo rusange CarFreeDay kuwa 3012021 Izakorwa twirinda covid19 Imihanda ni yayindi isanzwe ikoreshwa kuva 7h10h Umwaka muhire wa 2021	positive
kr_train_02471	Aba Bantu bashaka kurwanya Leta kdi yarabagiriye neza bafite ikibazo cyimyumvire	positive
kr_train_02472	Aha ntacyo tubaveba Tubashyigikire tariki 26012021 bazadutere gusimbuka tukajya mu bicu	positive
kr_train_02473	RwOT Waha iki  yashyizeho politiki ikangurira urubyiruko ubukorera bushakebubakira amacumbi abatishoboye barafasha mu kurwanya Covid19	positive
kr_train_02474	Ihohoterwa rigomba gucika Ni urugamba rwa twese	positive
kr_train_02475	Imana ntizigera ikubera byose ukeneye mu gihe utarayibera byose ufite  Ahasigaye muramukane Rurema	positive
kr_train_02476	Idini ryukuri irifasha imfubyi abakene nabapfakazi Rwanda RwOT RwotGain	positive
kr_train_02477	Wishyire wizane muri byose urangwe nishyaka uterimbere none uraganje mubwigenge tugukomeyeho uko turi tweseeeeeeeehhhhhh	positive
kr_train_02478	Urumuri rwasimbuye umwijima Genocide ntizongera kubaho Iki gihugu mwasize ari kibi Tuzabaratira ko twasize ari cyiza	positive
kr_train_02479	Uyu ni umwanya mwiza wo gushimira Nyakubahwa Perezida Kagame washyizeho gahunda igamije gusubiza agaciro umugore mu gihugu cyacu	positive
kr_train_02480	Umvugiye ibintu rwose kandi neza Inabi ku isi imaze iki Kubiba amahoro bigoyeho iki Duharanire ku BaImfura	positive
kr_train_02481	Bask into it Kandi uragahorana umutima ukunda Izo wiyambaje zikabya inzozi  Imandwa zi Rwanda	positive
kr_train_02482	Icyiza ni uko agutera ikilo cyabwo uyu munsi ejo bakamubikamo toni	positive
kr_train_02483	Gufata ifoto ndi hagati yabo ntacyo bitwayee	positive
kr_train_02484	RDF ingabo igoboka aho rukomeye hose Ubudasa mubuvoma ku isoko twese tuvomahoRudasumbwa mu mihigointore izirusha intambweumubyeyi dukunda cyane HE	positive
kr_train_02485	Dushimiye inama mudahwema kutigira burigihe kandi turabizeza ko jibu izakomeza gutanga amazi meza kandi yujuje ubuzirantege Murakoze Rutayomba	positive
kr_train_02486	Nuko nuko Dr Didas Mukomeze mukotane mwubaka Umujyi wa Kigali nIgihugu RwOT	positive
kr_train_02487	Sheila ni umwana mwiza yahise abikora ako kanya	positive
kr_train_02488	Nibasubize mwisaho nta maraso yinzirakarengane bazongera kumena muri uru Rwanda Babyibagirwe	positive
kr_train_02489	Professeurs  mwubahwe rwose Abarezi muri imbaraga zigihugu zubaka kdi vuba kuri Tvet Kageyo muri indashyikirwa mu gutanga ubumenyi	positive
kr_train_02490	Uyumunsi turimo kwibuka uko inkontanyi zatanze ubuzima bwazo kugirango igihugu cyacu Rwanda kigarure amahoro nuburinganire  inkontanyi mwarakoze kugarura amahoro mumitima yabanyarwanda secreatmemory	positive
kr_train_02491	Nawe wabona inyungu zo gukorana na  biroroshye kuko gufungura Konti bikorwa mu buryo bwihuse	positive
kr_train_02492	Umubiri wanjye niko gaciro kubuzima bwanjye TurindeNyampinga ibishuko byubusambanyi kuko byica ahazaza ndetse bikaba intandaro yo gutwita imburagihe	positive
kr_train_02493	Uwo musi nzabe ndiho	positive
kr_train_02494	Shout out ku bantu mwese Mwamfashije kugirango ngere aha ngeze Byumwihariko abantu mwamfashije mutanzi Imana ibampere umugisha	positive
kr_train_02495	GushimaFriday ntashimira Cyane  irangajwe imbere na Moyor wacu  nagahunda nziza badutegurira bita SmartInteko mugire amahoro GASABO Yacu ku isonga	positive
kr_train_02496	Wagirango yarivuze ejo kubera guhora ku murongo wukuri udahindukaCONSISTENCY RwOT	positive
kr_train_02497	Out now video nshya yakwigisha kurera umwana cyane cyane twe abasore nabagabo	positive
kr_train_02498	Ere ga kwiga sukivuga KO ugomba kubona akazi Nawumenya inzira zumuntu ikigenzi nuko ubona ubumenyi	positive
kr_train_02499	Mukomere cyane Twizere ko hari ibyo bagenda biga Impinduka ziri imbere Buhoro buhoro nibwo rugendo	positive
kr_train_02500	Thanks my 5k followers labakunda so much Tuzabinywera BRD nikora umuti kuka ac Dukomeza gutora influencer wambere	positive
kr_train_02501	Turikumwe cyaneeeee mu ikinamico siyanshika	positive
kr_train_02502	Mon Kiki  Wakoze mubyeyi gutoza umwana inzira nziza binyuze mu mukino KinaWiga kinaRwanda	positive
kr_train_02503	Amategeko ajyena ko umwana ari umuntu uri munsi yimyaka 18 ntabwo avuga umuntu udafite indangamuntu	positive
kr_train_02504	Afande ni consistent himself  Gahunda ni gahunda nta guteshuka	positive
kr_train_02505	Iyo wegereye umunyemari nawe birangira agusize ubukire Mubabwire bazagaruke murwa Gasabo batwubakire Ruhago yacu	positive
kr_train_02506	Oya kwikingiza nibibe kubushake Nubundi buri wese Aba yiyizi bibaye kugahato ntibyarebeka neza	positive
kr_train_02507	Amahirwe masa kurimwwbwe ahari katwizereko arimwe mumfite guhindura ibitarashobokaga muri ruhago so courage to them	positive
kr_train_02508	happy birthday rob age with grace win win brother nkwemera cyane iyo nkumvishe ndaruhuka mumutima	positive
kr_train_02509	AMAVUBI tupa Ndani  AMAVUBI tupa Ndani Iyi mvugo mukunda gukoresha mbere yo gukina iri joro muyigire INGIRO ibabere IMPAMO Tubifurije amahirwe TOGRWA CHAN2020 TWESEINYUMAYAMAVUBI	positive
kr_train_02510	Tugane tuguhe service inoze neza utasanga ahandi Muri Wilson paric hotel Umukiriya numwami	positive
kr_train_02511	Nabuzemo reference yumwanzuro wa WHO Babonye ikenewe bayishyiramo byafasha abasomyi kugira ngo bititwa affirmation gratuite yumwanditsi	positive
kr_train_02512	Umuyobozi wUmujyi wa Kigali  avuga ko imyiteguro yinama ya CHOGM2022 igeze ku rwego rwiza	positive
kr_train_02513	Nta kindi gihe URwanda rwaranzwe nUbumwe ndetse no Kureba Imbere nkUbu President Paul Kagame Live Now in	positive
kr_train_02514	Nukuri ufite impano abandi batigeze none rero uzagire in INAMA ba mukagatare	positive
kr_train_02515	hari ikibazo cyipoto yaguye mwadufasha kugicyemura itarangiza ibindi umuhanda bweramvura ugana Jabana	positive
kr_train_02516	Mwaramutse neza nyakubahwa mukuru Nasabaga ko mwadufasha gushakira hamwe umuti wikibazo cyacu murakoze	positive
kr_train_02517	Ijoro ryiza mugabo uhiga abandi uwumva iyi mesaji imureba wese asinzire neza	positive
kr_train_02518	Abato batari gito Batanze ubuzima bwabo batizigama Badushingiye ubuzima bwaganaga ibuzimu Ni ukuri mwarakoze Nkotanyi InkotanyiNiUbuzima Kwibohora27	positive
kr_train_02519	Niba abahakana amateka bitabatera Isoni njyewe nawe twagirira iki ubwoba bwo guhangana nabo President Paul Kagame Kwibuka27	positive
kr_train_02520	Urukundo nurugwiro numurava nubutwari nubupfura nibyo muco nibyo ngiro niwo murage wabakuru Happy Heroes day  Ni Rweme	positive
kr_train_02521	Amasaha yo kuryama  kurya nibindi Imana izabinshoboza	positive
kr_train_02522	Shukuran ya Cheikh inzira mwadutoje haba mu idini no mu muryango wa  ntituzabaterereza ndakurahiye iryo ni isezerano mbahaye mubyeyi	positive
kr_train_02523	Umunsi mwiza wahariwe Ururimi kavukire IKINYARWANDA ururimi rwacu ruduhuza rubumbatiye ubumwe amahoro n urukundo rwinshi biri mu banyarwanda   Rwanda RwotGain RwOT	positive
kr_train_02524	Dufatanyije twese hamwe dushobora kurwanya ihohoterwa n ivangura iryo ari ryo ryose BreakTheBias MissRwanda2022 WomensHistoryMonth DuhindureImyumvire	positive
kr_train_02525	Kuko ujya gutera uburezi arabwibanza kandi ngo umuntu atanga icyafite Mugire amahoro	positive
kr_train_02526	Happy birthday dear Anna Mariya Imana yi Rwanda ihorana nawe kandi ikomeze igushingishe intege ndetse ikwagure muri byose	positive
kr_train_02527	Muryoherwe na weekend muha abana banyu ibyishimo mubambika pamper nziza ya babysteps	positive
kr_train_02528	Aho rata  ubundi wowe uzaduteza imbere	positive
