tweet	label	ID
yaliyote abadili abadili tugu	neutral	tso_train_03430
##hihisha ##hihisha ##ggle ##hihisha ##ggle mswada ##judia ##guri tugu tugu ##ggle	positive	tso_train_03431
sette 5123 haga ##hihisha ##hihisha ##hihisha walawi tugu ##bble	negative	tso_train_03432
yaliyote achukuliwe 5123 tadi inatofautiana haga	positive	tso_train_03433
##hihisha 5123 5123 ##hihisha ##ggle unaeza	positive	tso_train_03434
tadi tugu 5123 tadi spishi	negative	tso_train_03435
yaliyote abadili abadili intest tugu	positive	tso_train_03436
tadi 5123 hawas 5123 yaliyote	negative	tso_train_03437
beber theft hawas 5123 hawas 5123 hawas ##kosoa ##judia ##guri hayato ##ggle	negative	tso_train_03438
sette bahasa 5123 hawas 5123 walawi walawi yaliyote	positive	tso_train_03439
outing tisho ##tuti ##jabisha ##guri ##guri ##ggle wanavyofanya ##judia ##ggle ##guri ##ggle walawi ##ggle walawi ##ggle ##ggle walawi ##ggle walawi ##ggle walawi walawi walawi ##ggle walawi walawi walawi walawi ##ggle ##ggle walawi ##ggle ##ggle walawi walawi	positive	tso_train_03440
tadi ##hihisha ##hihisha ##hihisha ##hihisha ##ggle ##ggle ##ggle ##ggle walawi ##judia	neutral	tso_train_03441
tadi 5123 tadi ghang 5123 spishi	neutral	tso_train_03442
beber tugu tugu	negative	tso_train_03443
tadi abadili abadili	neutral	tso_train_03444
beber ##hihisha ##hihisha ##hihisha hawas hawas hawas ##ggle ##ggle ##ggle ##ggle walawi ##guri	positive	tso_train_03445
tadi ##hihisha 5123 tadi ##judia tugu	positive	tso_train_03446
##kato 5123 tugu	positive	tso_train_03447
yaliyote spishi hawas 5123 hawas ##ич yaliyote walawi ##guri	positive	tso_train_03448
##hihisha 5123 ##jabi ##hihisha hawas tugu tugu ##judia ##judia	positive	tso_train_03449
beber tadi tadi ##hihisha ##hihisha ##hihisha ##ggle tugu tugu ##hihisha ##jabisha	positive	tso_train_03450
tadi ##hihisha 5123 5123 yaliyote	neutral	tso_train_03451
wonders tugu tugu ##hihisha ##hihisha walawi walawi ##hihisha ##ggle unaeza	positive	tso_train_03452
##kosoa 5123 tugu ##judia ##judia	positive	tso_train_03453
tadi 5123 tadi ghang 5123 hawas 5123	positive	tso_train_03454
yaliyote tadi 5123 hawas tadi spishi inatofautiana ##bble	positive	tso_train_03455
tadi ##hihisha ##hihisha walawi tugu	positive	tso_train_03456
yaliyote ##hihisha ##hihisha ##ggle hawas 5123 hawas 5123 ##ggle walawi sailing ##guri	negative	tso_train_03457
yaliyote abadili abadili	neutral	tso_train_03458
sette 5123 haga 5123 hawas	positive	tso_train_03459
yaliyote bahasa semit tugu 5123 hawas 5123 tugu ##ggle tugu walawi 5123 hawas walawi walawi yaliyote yaonekana walawi ##ggle	positive	tso_train_03460
yaliyote bahasa tadi 5123 tadi spishi inatofautiana nisije ##bble	positive	tso_train_03461
yaliyote ##dhirifu tugu 5123 tugu tugu tugu	positive	tso_train_03462
tadi bahasa ##hihisha ##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle tadi ##hihisha walawi ##judia ##ggle ##ggle ##ggle ##ggle ##ggle walawi ##guri	negative	tso_train_03463
tadi abadili abadili tugu	positive	tso_train_03464
tadi ##hihisha ##hihisha ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle kinanda tugu tugu	positive	tso_train_03465
5123 tadi kutupiana abadili	positive	tso_train_03466
sette 5123 tadi abadili 5123	neutral	tso_train_03467
yaliyote 5123 tugu tugu tugu ##hihisha yaliyote	positive	tso_train_03468
yaliyote tadi hawas hawas ##hihisha ##hihisha ##hihisha ##ggle tugu hawas tugu tugu ##hihisha ##ggle	neutral	tso_train_03469
tadi 5123 5123 ##kosoa ##hihisha ##kosoa hawas hawas ##bble	positive	tso_train_03470
kinanda ##hihisha 5123 5123 ##hihisha walawi walawi kinanda walawi	negative	tso_train_03471
tadi abadili abadili	positive	tso_train_03472
##hihisha ##hihisha ##ggle hawas ##hihisha ##ggle mswada hawas nisije ##judia ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle kinanda hayato unaeza	positive	tso_train_03473
kinanda ##hihisha walawi 5123 tugu 5123 10weekend ##judia ##tuti ##ич kinanda ##bble	positive	tso_train_03474
yaliyote juzuu ##jabisha ##jabisha ##judia ##guri ##ggle hawas ##jabisha hawas ##ggle walawi kinanda hawas kinanda sailing tugu figur ##ggle	positive	tso_train_03475
sette bahasa tadi ##hihisha ##hihisha ##hihisha ##ggle tugu ##hihisha walawi objectionable	positive	tso_train_03476
beber bahasa sette unaeza spishi hawas nisije walawi nisije nisije ##ggle walawi walawi ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle	positive	tso_train_03477
yaliyote juzuu tugu juzuu hawas juzuu ##ggle ##hihisha semit achukuliwe hawas walawi ##hihisha walawi kinanda ##ggle	positive	tso_train_03478
##godo 5123 tugu	neutral	tso_train_03479
yaliyote 5123 tadi spishi hawas 5123 walawi ##hihisha yaliyote	negative	tso_train_03480
sabu abadili tugu ##hihisha yaliyote	negative	tso_train_03481
sette tugu ##hihisha kinanda tugu	neutral	tso_train_03482
tadi abadili abadili 5123 fichi	negative	tso_train_03483
yaliyote 5123 tugu abadili abadili	neutral	tso_train_03484
yaliyote tugu abadili abadili	positive	tso_train_03485
intest bahasa yaliyote	negative	tso_train_03486
yaliyote bahasa abadili ##ич ##dew qabashada	positive	tso_train_03487
yaliyote abadili abadili tugu	neutral	tso_train_03488
yaliyote juzuu consiste 5123 ##tuti ##jabisha hawas walawi 5123 hawas walawi semit hawas semit tugu tugu ##hihisha ##ggle	positive	tso_train_03489
tadi inflam	negative	tso_train_03490
tadi 5123 abadili abadili	positive	tso_train_03491
tadi abadili abadili tugu	positive	tso_train_03492
tadi tadi tumizi 5123 tadi unaeza ##judia ##ggle ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri	negative	tso_train_03493
intest abadili abadili	positive	tso_train_03494
tadi abadili abadili	negative	tso_train_03495
##guri 5123 hawas 5123 walawi walawi hayato walawi yaliyote 5123	positive	tso_train_03496
yaliyote bahasa tadi spishi yaliyote spishi walawi ##hihisha yaliyote	neutral	tso_train_03497
yaliyote tadi 5123 tadi fichi	positive	tso_train_03498
tadi 5123 tadi ##hihisha yaliyote 5123 yaliyote	positive	tso_train_03499
tadi 5123 tugu tugu	negative	tso_train_03500
##kosoa 5123 5123	negative	tso_train_03501
intest tugu inatofautiana abadili	negative	tso_train_03502
kinanda tugu 5123 abadili ##bble	positive	tso_train_03503
tadi 5123 tadi spishi spishi	positive	tso_train_03504
wanaopatikana 5123 tadi ##hihisha yaliyote	negative	tso_train_03505
##kosoa 5123 5123	negative	tso_train_03506
tugu abadili abadili	negative	tso_train_03507
tadi tadi 5123 figur fichi	negative	tso_train_03508
yaliyote tadi spishi hawas juzuu ##ич rein ##hihisha rein ##guri	neutral	tso_train_03509
tugu ##godo tugu	positive	tso_train_03510
tadi ##hihisha ##hihisha walawi ##hihisha walawi walawi	negative	tso_train_03511
tadi 5123 abahanzi ##jabisha yaliyote	positive	tso_train_03512
tadi 5123 tadi spishi spishi	negative	tso_train_03513
tadi bahasa sette 5123	negative	tso_train_03514
yaliyote juzuu outing hawas ##jabisha hawas 5123 ##kosoa ##judia ##hihisha ##ggle hawas ##ggle walawi ##ggle walawi ##ggle walawi ##ggle walawi ##ggle walawi ##ggle walawi	negative	tso_train_03515
yaliyote 5123 hawas 5123 tadi 5123 yaliyote ##bble	neutral	tso_train_03516
sette bahasa tadi spishi spishi	negative	tso_train_03517
tadi abadili abadili	positive	tso_train_03518
beber tadi ##hihisha ##hihisha walawi ##hihisha ##ggle ##ggle ##ggle ##ggle ##ggle hawas tugu ##hihisha walawi walawi	neutral	tso_train_03519
##dhirifu 5123 hawas achukuliwe 5123 walawi ##bble	positive	tso_train_03520
tadi kritiese hawas 5123 hawas ##hihisha ##hihisha walawi ##judia tugu tugu tugu	positive	tso_train_03521
gei ##hihisha 5123 haga ##bble	positive	tso_train_03522
##guri 5123 ##guri walawi ##judia ##judia ##ggle hawas traditionnel ##judia outing	positive	tso_train_03523
##guri ##hihisha hayato ##hihisha ##guri hayato ##ggle ##ggle walawi hawas ghang hayato ##ggle	positive	tso_train_03524
tadi ##hihisha ##hihisha walawi tugu ##hihisha walawi	positive	tso_train_03525
tadi abadili abadili	negative	tso_train_03526
wanaopatikana 5123 tugu 5123 ##hihisha yaliyote	negative	tso_train_03527
yaliyote abadili abadili tugu	positive	tso_train_03528
##guri 5123 ##guri walawi tadi 5123	positive	tso_train_03529
tadi ##hihisha ##hihisha ##hihisha ##ggle ##hihisha ##ggle walawi ##judia	positive	tso_train_03530
tadi abahanzi haga 5123 ##tuti 5123 ##judia walawi ##bble	negative	tso_train_03531
tadi bahasa 5123 abadili	positive	tso_train_03532
tadi abadili abadili	negative	tso_train_03533
tadi 5123 haga	positive	tso_train_03534
##guri hawas 5123 hawas 5123 hawas 5123 hawas ##bble tugu 5123	neutral	tso_train_03535
tadi 5123 tadi ##hihisha ##hihisha ##ggle walawi tugu ##hihisha ##ggle ##ggle walawi walawi ##ggle walawi ##jabisha	positive	tso_train_03536
##hihisha 5123 5123 5123 tisho	positive	tso_train_03537
sette ##hihisha ##hihisha walawi tugu tugu	neutral	tso_train_03538
tadi 5123 haga 5123 hawas 5123	positive	tso_train_03539
##hihisha ##hihisha ##ggle ##hihisha hawas bahasa ##hihisha ##ggle ##ggle ##hihisha ##jabisha	positive	tso_train_03540
tadi inflam	neutral	tso_train_03541
yaliyote bahasa tadi 5123 tadi inatofautiana spishi	positive	tso_train_03542
yaliyote tadi tugu hawas 5123 hawas spishi	positive	tso_train_03543
mnyenyekevu ##hihisha yaliyote 5123 5123 tugu 5123 ##hihisha ##bble	negative	tso_train_03544
gei ##hihisha ##hihisha ##ggle ##hihisha hawas ##gora walawi ##guri	negative	tso_train_03545
sette tugu tugu	positive	tso_train_03546
gei bahasa tadi spishi hawas 5123 5123 ##hihisha yaliyote	positive	tso_train_03547
yaliyote semit ##tuti ##hihisha ##ggle semit 5123 tugu tugu ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle kinanda tisho	positive	tso_train_03548
tadi traditionnel haga abadili spishi spishi	positive	tso_train_03549
yaliyote bahasa yaliyote spishi 5123 tugu	positive	tso_train_03550
tadi 5123 tadi abadili	positive	tso_train_03551
yaliyote juzuu consiste 5123 hawas 5123 ##hihisha ##hihisha ##guri tugu tugu ##hihisha walawi juzuu	neutral	tso_train_03552
tadi 5123 tadi 5123 walawi spishi	neutral	tso_train_03553
##kosoa 5123 5123	positive	tso_train_03554
tadi 5123 tadi spishi spishi	neutral	tso_train_03555
wanaopatikana 5123 tugu ##hihisha ##hihisha ##hihisha outing	neutral	tso_train_03556
yaliyote juzuu juzuu juzuu juzuu ##hihisha ##hihisha ##hihisha ##ggle tugu tugu tugu	negative	tso_train_03557
sette tugu tugu	negative	tso_train_03558
tugu ##hihisha ##hihisha ##judia hawas walawi outing	negative	tso_train_03559
semit nisije hawas nisije walawi ##hihisha hawas 5123 hawas 5123 ##ggle semit ##ggle walawi ##ggle walawi ##ggle	positive	tso_train_03560
tadi ##hihisha ##hihisha walawi walawi 5123 figur figur gril	positive	tso_train_03561
tadi abadili abadili tugu	neutral	tso_train_03562
beber bahasa yaliyote abadili	positive	tso_train_03563
yaliyote bahasa 5123 tugu tugu 5123 spishi yaliyote	neutral	tso_train_03564
yaliyote bahasa tugu ##ич yaliyote	positive	tso_train_03565
##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle ##ggle kinanda ##hihisha ##ggle	positive	tso_train_03566
##dhirifu bahasa semit figur ##tuti ##hihisha ##hihisha ##ggle hawas achukuliwe hawas haipendezi sailing sailing ##hihisha ##ggle ##ggle	positive	tso_train_03567
wanaopatikana 5123 tugu ##hihisha 5123 ##hihisha walawi ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri	positive	tso_train_03568
tadi abadili abadili	negative	tso_train_03569
tadi abadili abadili	positive	tso_train_03570
yaliyote tugu ##hihisha ##hihisha ##hihisha walawi hawas 5123 ##bble	positive	tso_train_03571
tadi abadili abadili tugu	positive	tso_train_03572
##hihisha ##hihisha ##ggle ##hihisha hayato ##hihisha walawi ##guri	positive	tso_train_03573
bahasa bahasa yaliyote 5123	positive	tso_train_03574
beber tugu ##hihisha tugu ##hihisha ##ggle tugu ##ggle ##ggle ##ggle ##ggle ##ggle maingi traditionnel walawi outing	negative	tso_train_03575
##guri ##guri ##guri ##ggle ##judia hawas hawas ##guri ##ggle ##ggle wanauliza ##jabisha ##guri ##ggle ##guri ##ggle ##guri ##ggle ##ggle walawi ##guri ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri ##guri ##guri ##guri ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle	negative	tso_train_03576
gei ##hihisha 5123 tugu tisho	positive	tso_train_03577
yaliyote chui bahasa yaliyote ##hihisha ##hihisha ##hihisha ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri ##guri ##guri ##guri ##ggle ##guri chapter outing perhaps	negative	tso_train_03578
kinanda ##hihisha 5123 hawas 5123 yaliyote	positive	tso_train_03579
wanaopatikana tugu 5123 tugu	neutral	tso_train_03580
sette tadi ##hihisha ##hihisha ##hihisha walawi ##judia	negative	tso_train_03581
tadi abadili abadili	positive	tso_train_03582
tadi 5123 tadi spishi spishi	positive	tso_train_03583
wanaopatikana ##judia tugu ##hihisha ##hihisha tugu ##hihisha walawi ##ggle	positive	tso_train_03584
tadi 5123 haga	negative	tso_train_03585
##kato 5123 tugu 5123 yaliyote	negative	tso_train_03586
##guri ##guri ##hihisha ##guri ##ggle ##guri hawas ##guri ##ggle ##ggle walawi ##judia ##guri ##guri ##ggle ##ggle ##guri ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri ##guri ##guri ##guri ##ggle ##ggle ##ggle ##ggle ##guri ##guri ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri ##guri ushawahi ushawahi outing	negative	tso_train_03587
##guri ##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle ##guri ##guri ##guri ##ggle ##ggle ##ggle kinanda	positive	tso_train_03588
tadi 5123 hawas 5123 yaliyote patakatifu	negative	tso_train_03589
yaliyote haga bahasa ##ggle 5123 tugu 5123 yaliyote ##judia	positive	tso_train_03590
sette 5123 tugu tugu	positive	tso_train_03591
yaliyote ##judia hawas ##hihisha ##hihisha walawi inatofautiana ##judia ##ggle ##hihisha ##ggle ##ggle walawi ##hihisha ##guri	positive	tso_train_03592
yaliyote 5123 tadi abadili ##ич yaliyote	positive	tso_train_03593
yaliyote bahasa tadi abadili abadili spishi	negative	tso_train_03594
sette tugu ##hihisha ##hihisha ##hihisha outing	negative	tso_train_03595
##kosoa 5123 5123	negative	tso_train_03596
unaeza unaeza nisije nisije nisije unaeza unaeza afukuzwa juzuu ##jabisha ##guri ##ggle hawas nisije ##hihisha ##guri ##guri ##guri ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri tugu tisho	positive	tso_train_03597
intest tugu abadili abadili tugu	negative	tso_train_03598
tadi tadi 5123	positive	tso_train_03599
##hihisha 5123 hawas 5123 walawi walawi yaliyote	positive	tso_train_03600
tadi 5123 tugu tugu	neutral	tso_train_03601
tadi abadili ##hihisha yaliyote	neutral	tso_train_03602
tadi bahasa ##hihisha 5123 figur tugu	negative	tso_train_03603
tugu ##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle walawi walawi ##judia	positive	tso_train_03604
yaliyote abadili abadili ##hihisha ##hihisha tugu tugu ##kato	neutral	tso_train_03605
yaliyote ##hihisha ##hihisha tugu tugu ##hihisha walawi ##judia	positive	tso_train_03606
yaliyote 5123 5123 tugu 5123 yaliyote ##hihisha semit ##tuti 5123 hawas tugu walawi ##ggle	positive	tso_train_03607
tadi abadili 5123 tugu	negative	tso_train_03608
yaliyote tadi 5123 5123 juzuu tugu ##ич ##judia mabadi	neutral	tso_train_03609
yaliyote tadi 5123 hawas tugu 5123 kinanda walawi sailing intest tugu	positive	tso_train_03610
yaliyote 5123 tadi 5123 hawas nisije kinanda walawi madume intest intest remake	positive	tso_train_03611
tadi abadili ##hihisha tugu tugu	positive	tso_train_03612
intest tugu abadili	negative	tso_train_03613
rein tadi 5123 tadi ##hihisha ##hihisha walawi walawi ##hihisha ##kosoa tugu walawi ##ggle	neutral	tso_train_03614
yaliyote tadi 5123 hawas tugu	positive	tso_train_03615
sabu tadi 5123	neutral	tso_train_03616
##kato 5123 ##guri hayato ##hihisha hawas ##bble	negative	tso_train_03617
tadi ##hihisha ##hihisha ##ggle walawi tugu tugu ##ggle	positive	tso_train_03618
tugu tugu tugu	positive	tso_train_03619
tadi ##hihisha ##hihisha walawi tugu	positive	tso_train_03620
bahasa tadi 5123 tadi spishi spishi	negative	tso_train_03621
yaliyote bahasa tadi abadili hawas achukuliwe spishi	negative	tso_train_03622
tadi abadili abadili	positive	tso_train_03623
tadi 5123 tadi tadi tadi 5123 spishi	negative	tso_train_03624
tadi 5123 5123 tadi walawi spishi	positive	tso_train_03625
yaliyote abadili abadili tugu	positive	tso_train_03626
5123 tadi tadi tadi figur 5123	neutral	tso_train_03627
tadi 5123 abadili abadili	negative	tso_train_03628
yaliyote bahasa consiste ##guri ##jabisha ##ggle ##ggle ##ggle ##ggle ##ggle walawi hawas walawi ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle walawi ushawahi	negative	tso_train_03629
lasix abadili spishi	positive	tso_train_03630
tadi 5123 hawas 5123 yaliyote patakatifu	positive	tso_train_03631
sabu abadili abadili abahanzi tugu tugu	positive	tso_train_03632
tadi 5123 tadi abadili	positive	tso_train_03633
##dhirifu ##guri hawas ##jabisha hawas 5123 madume ##judia ##hihisha ##guri walawi ##ggle ##hihisha ##hihisha ##ggle walawi ##hihisha ##ggle walawi ##ggle walawi ##ggle walawi	neutral	tso_train_03634
yaliyote haga 5123 hawas 5123 hawas 5123 yaliyote	positive	tso_train_03635
kinanda ##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle ##ggle kinanda unaeza unaeza walawi juzuu	positive	tso_train_03636
tadi abadili abadili	positive	tso_train_03637
tadi tugu tugu	negative	tso_train_03638
bols 5123 tadi bahasa tadi spishi	positive	tso_train_03639
unaeza haga ##hihisha ##hihisha ##hihisha walawi ##hihisha ##ggle ##guri ##hihisha ##ggle walawi walawi walawi walawi walawi walawi ##guri	positive	tso_train_03640
tugu bahasa 5123 abadili	neutral	tso_train_03641
tadi abadili abadili	negative	tso_train_03642
tadi abadili abadili tugu	neutral	tso_train_03643
yaliyote rein rein tugu ##hihisha ##kosoa ##hihisha ##hihisha ##ggle tugu tugu ##ggle ##guri	neutral	tso_train_03644
yaliyote abadili abadili tugu	positive	tso_train_03645
yaliyote abadili abadili	neutral	tso_train_03646
intest tugu abadili	negative	tso_train_03647
yaliyote rein semit tugu hawas tadi hawas tadi tugu tugu tadi tadi ##hihisha yaliyote 5123 tugu	positive	tso_train_03648
##hihisha ##hihisha ##hihisha ##ggle ##judia ##ggle ##guri	positive	tso_train_03649
tadi tepo 5123 abahanzi haga	positive	tso_train_03650
yaliyote ##hihisha ##hihisha ##judia ##judia ##guri	positive	tso_train_03651
beber bahasa mwawe ##hihisha ##hihisha ##hihisha ##ggle tugu tugu tugu ##ggle ##ggle ##ggle walawi ##ggle ##ggle ##ggle ##ggle ##jabisha	positive	tso_train_03652
##kosoa 5123 hawas 5123 ##kosoa ##ggle walawi nisije ##jabisha	positive	tso_train_03653
yaliyote juzuu 5123 tadi ##tuti ##tuti ##bble	positive	tso_train_03654
gei 5123 tadi 5123 hawas ##hihisha yaliyote	positive	tso_train_03655
##hihisha 5123 5123 walawi mabadi	negative	tso_train_03656
tadi 5123 tadi spishi spishi spishi	negative	tso_train_03657
tadi abadili abadili	negative	tso_train_03658
tadi bahasa bahasa yaliyote abadili spishi	negative	tso_train_03659
tadi abadili abadili tugu	negative	tso_train_03660
##jabisha 5123 ##tuti ##jabisha hawas 5123 hawas spishi hawas ##jabisha ##ggle ##ggle ##ggle ##ggle ##ggle walawi ##guri outing	positive	tso_train_03661
tadi abadili abadili	negative	tso_train_03662
tadi 5123 tadi abadili	negative	tso_train_03663
yaliyote juzuu tugu tugu tugu	negative	tso_train_03664
yaliyote abadili abadili joki tugu	negative	tso_train_03665
sette tugu walawi ##hihisha yaliyote 5123 figur ##bble	positive	tso_train_03666
tadi bahasa 5123 abadili spishi	negative	tso_train_03667
##guri ##guri ##ggle hawas ##jabi ##judia ##ggle outing ##guri ##ggle walawi ##guri hawas walawi ##ggle walawi walawi walawi ##jabisha	negative	tso_train_03668
hawas 5123 5123 walawi ##hihisha ##hihisha ##hihisha ##ggle mswada ##judia	positive	tso_train_03669
yaliyote 5123 tadi inatofautiana abadili	positive	tso_train_03670
tugu abadili abadili	positive	tso_train_03671
sette ##judia ##judia ##judia ##judia ##judia ##ggle	neutral	tso_train_03672
gei ##hihisha walawi 5123 5123 kinanda ##judia	neutral	tso_train_03673
tadi ##hihisha ##hihisha tugu tugu ##hihisha ##ggle ##hihisha ##ggle ##ggle ##guri	positive	tso_train_03674
sette bahasa unaeza nisije ##hihisha 5123 tugu ##hihisha ##hihisha tugu ##hihisha walawi walawi ##hihisha ##jabisha	neutral	tso_train_03675
sette ##hihisha 5123 haga ##bble	positive	tso_train_03676
yaliyote 5123 hawas 5123 ##hihisha ##hihisha ##judia ##guri	negative	tso_train_03677
tadi abadili abadili tugu	positive	tso_train_03678
kinanda ##hihisha ##hihisha ##guri ##ggle ##ggle ##ggle ##ggle ##ggle walawi	positive	tso_train_03679
tugu abadili abadili	positive	tso_train_03680
tadi 5123 tadi inatofautiana rein spishi	negative	tso_train_03681
hawas abadili abadili tugu tugu	positive	tso_train_03682
tadi abadili abadili	neutral	tso_train_03683
tadi ##hihisha ##hihisha ##ggle hawas ##hihisha ##ggle outing	positive	tso_train_03684
unaeza spishi haga ##jabisha tugu tugu ##hihisha ##hihisha ##ggle ##ggle outing	neutral	tso_train_03685
intest tadi 5123 tadi spishi	positive	tso_train_03686
mkwaju hawas 5123 hawas 5123 ##hihisha ##hihisha walawi ##judia tugu ##ggle	positive	tso_train_03687
tadi ##hihisha 5123 fichi	negative	tso_train_03688
5123 tadi ghang haga	positive	tso_train_03689
bahasa bahasa yaliyote inatofautiana abadili	positive	tso_train_03690
yaliyote spishi hawas ##jabisha yaliyote joki ##hihisha tugu tugu ##hihisha tugu ##ggle	negative	tso_train_03691
gei abadili haga	negative	tso_train_03692
yaliyote tugu abadili abadili hawas abadili walawi yaliyote	positive	tso_train_03693
tadi 5123 tadi ghang 5123 spishi	positive	tso_train_03694
sette 5123 tadi rein rein spishi ##hihisha yaliyote	negative	tso_train_03695
tadi abadili abadili	positive	tso_train_03696
kinanda abadili ##bble	negative	tso_train_03697
tadi consiste hawas tugu 5123 tugu ##ggle ##hihisha tugu ##ggle ##ggle ##ggle ##ggle ##ggle objectionable	neutral	tso_train_03698
##kato 5123 hawas 5123 ##bble	positive	tso_train_03699
##hihisha 5123 5123 ##kosoa hawas spishi ##bble	positive	tso_train_03700
##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle kinanda ##judia	negative	tso_train_03701
beber ##hihisha ##hihisha ##ggle hawas ##hihisha ##ggle hawas nisije 5123 tugu tugu figur tugu	positive	tso_train_03702
tadi abadili abadili	negative	tso_train_03703
tugu ##hihisha ##hihisha tugu tugu yaahi	positive	tso_train_03704
